,Price,PriceStartDate,Date Added,InflationAdjustedPrice,Analysis,P or E,Pre2005Flag,PreviousPatents,LatestExpiration,MonthsUntilExpiration,InflationAdjustedPriceZScore,EvergreenFlag
1217,88.44,2018-01-01,2005-01-01,35.680425389422545,Pre-2005,P,1,0,2021-09-15,200.0,-0.3996306452113881,0
1218,88.44,2018-01-01,2005-01-01,35.680425389422545,Pre-2005,P,1,0,2021-09-15,200.0,-0.3996306452113881,0
1219,88.44,2018-01-01,2005-01-01,35.680425389422545,Pre-2005,P,1,0,2021-09-15,200.0,-0.3996306452113881,0
1220,88.44,2018-01-01,2005-01-01,35.680425389422545,Pre-2005,P,1,0,2021-09-15,200.0,-0.3996306452113881,0
1221,88.44,2018-01-01,2005-01-01,35.680425389422545,Pre-2005,P,1,0,2021-09-15,200.0,-0.3996306452113881,0
1222,88.44,2018-01-01,2005-01-01,35.680425389422545,Pre-2005,E,1,0,2021-09-15,200.0,-0.3996306452113881,1
1223,88.44,2018-01-01,2005-01-01,35.680425389422545,Pre-2005,E,1,0,2021-09-15,200.0,-0.3996306452113881,1
1224,88.44,2018-01-01,2005-01-01,35.680425389422545,Pre-2005,E,1,0,2021-09-15,200.0,-0.3996306452113881,1
1225,88.44,2018-01-01,2005-01-01,35.680425389422545,Pre-2005,E,1,0,2021-09-15,200.0,-0.3996306452113881,1
1226,88.44,2018-01-01,2005-01-01,35.680425389422545,Pre-2005,E,1,0,2021-09-15,200.0,-0.3996306452113881,1
1227,88.44,2018-01-01,2005-01-01,35.680425389422545,Pre-2005,E,1,0,2021-09-15,200.0,-0.3996306452113881,1
1228,88.44,2018-01-01,2005-01-01,35.680425389422545,Pre-2005,E,1,0,2021-09-15,200.0,-0.3996306452113881,1
1229,88.44,2018-01-01,2005-01-01,35.680425389422545,Pre-2005,E,1,0,2021-09-15,200.0,-0.3996306452113881,1
1230,88.44,2018-01-01,2005-01-28,35.680425389422545,No change,P,0,14,2021-09-15,199.0,-0.3996306452113881,0
1231,88.44,2018-01-01,2005-01-28,35.680425389422545,No change,P,0,14,2021-09-15,199.0,-0.3996306452113881,0
1232,88.44,2018-01-01,2005-01-28,35.680425389422545,No change,P,0,14,2021-09-15,199.0,-0.3996306452113881,0
1233,88.44,2018-01-01,2005-01-28,35.680425389422545,No change,P,0,14,2021-09-15,199.0,-0.3996306452113881,0
1234,88.44,2018-01-01,2005-01-28,35.680425389422545,No change,P,0,14,2021-09-15,199.0,-0.3996306452113881,0
1235,88.44,2018-01-01,2005-01-28,35.680425389422545,No change,P,0,14,2021-09-15,199.0,-0.3996306452113881,0
1236,88.44,2018-01-01,2005-01-28,35.680425389422545,No change,E,0,14,2021-09-15,199.0,-0.3996306452113881,1
1237,88.44,2018-01-01,2005-01-28,35.680425389422545,No change,E,0,14,2021-09-15,199.0,-0.3996306452113881,1
1238,88.44,2018-01-01,2005-01-28,35.680425389422545,No change,E,0,14,2021-09-15,199.0,-0.3996306452113881,1
1239,88.44,2018-01-01,2005-01-28,35.680425389422545,No change,E,0,14,2021-09-15,199.0,-0.3996306452113881,1
1240,88.44,2018-01-01,2005-01-28,35.680425389422545,No change,E,0,14,2021-09-15,199.0,-0.3996306452113881,1
1241,88.44,2018-01-01,2005-01-28,35.680425389422545,No change,E,0,14,2021-09-15,199.0,-0.3996306452113881,1
1242,88.44,2018-01-01,2005-01-28,35.680425389422545,No change,E,0,14,2021-09-15,199.0,-0.3996306452113881,1
1243,88.44,2018-01-01,2005-01-28,35.680425389422545,No change,E,0,14,2021-09-15,199.0,-0.3996306452113881,1
1244,8089.61,2018-11-01,2017-08-28,3209.678699243764,NPP,E,0,13,2032-11-16,182.0,1.025751801223917,1
1245,8089.61,2018-11-01,2017-09-28,3209.678699243764,P:DP,P,0,14,2034-01-30,196.0,1.025751801223917,0
1246,8089.61,2018-11-01,2017-11-28,3209.678699243764,,E,0,15,2034-01-30,194.0,1.025751801223917,1
1247,8089.61,2018-11-01,2018-10-28,3209.678699243764,P:UC,P,0,16,2034-01-30,183.0,1.025751801223917,0
1248,8089.61,2018-11-01,2016-06-28,3209.678699243764,,E,0,0,2021-06-28,59.0,1.025751801223917,1
1249,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:DS/DP/UCnew,P,0,1,2032-11-16,195.0,1.025751801223917,0
1250,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:DS/DP/UC,P,0,1,2032-11-16,195.0,1.025751801223917,0
1251,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:DS/DP/UC,P,0,1,2032-11-16,195.0,1.025751801223917,0
1252,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:DS/DP/UC,P,0,1,2032-11-16,195.0,1.025751801223917,0
1253,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:DS/DP/UC,P,0,1,2032-11-16,195.0,1.025751801223917,0
1254,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:DS/DP/UC,P,0,1,2032-11-16,195.0,1.025751801223917,0
1255,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:UC,P,0,1,2032-11-16,195.0,1.025751801223917,0
1256,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:DP/UC,P,0,1,2032-11-16,195.0,1.025751801223917,0
1257,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:DS/DP/UC,P,0,1,2032-11-16,195.0,1.025751801223917,0
1258,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:DS/DP/UC,P,0,1,2032-11-16,195.0,1.025751801223917,0
1259,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:DS/DP/UC,P,0,1,2032-11-16,195.0,1.025751801223917,0
1260,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:DS/DP/UC,P,0,1,2032-11-16,195.0,1.025751801223917,0
1261,349.13,2018-01-01,2017-04-28,140.85376431715397,P:DP,P,0,13,2028-05-30,133.0,-0.3523992927637595,0
1262,349.13,2018-01-01,2017-12-28,140.85376431715397,P:DP,P,0,14,2028-05-30,125.0,-0.3523992927637595,0
1263,349.13,2018-01-01,2017-12-28,140.85376431715397,P:DP,P,0,14,2028-05-30,125.0,-0.3523992927637595,0
1264,103.28,2018-01-01,2015-07-28,41.667507171184546,ODE,E,0,0,2022-07-10,83.0,-0.39694196029703466,1
1265,103.28,2018-01-01,2015-08-28,41.667507171184546,P:DP,P,0,1,2024-08-30,108.0,-0.39694196029703466,0
1266,103.28,2018-01-01,2015-10-28,41.667507171184546,P:DP/UCnew,P,0,2,2028-05-30,151.0,-0.39694196029703466,0
1267,103.28,2018-01-01,2015-10-28,41.667507171184546,P:UC,P,0,2,2028-05-30,151.0,-0.39694196029703466,0
1268,103.28,2018-01-01,2015-10-28,41.667507171184546,P:DP,P,0,2,2028-05-30,151.0,-0.39694196029703466,0
1269,103.28,2018-01-01,2015-10-28,41.667507171184546,P:DP,P,0,2,2028-05-30,151.0,-0.39694196029703466,0
1270,103.28,2018-01-01,2015-10-28,41.667507171184546,P:DP,P,0,2,2028-05-30,151.0,-0.39694196029703466,0
1271,103.28,2018-01-01,2015-10-28,41.667507171184546,P:UC,P,0,2,2028-05-30,151.0,-0.39694196029703466,0
1272,103.28,2018-01-01,2015-10-28,41.667507171184546,P:UC,P,0,2,2028-05-30,151.0,-0.39694196029703466,0
1273,103.28,2018-01-01,2015-10-28,41.667507171184546,P:DP/UC,P,0,2,2028-05-30,151.0,-0.39694196029703466,0
1274,103.28,2018-01-01,2015-10-28,41.667507171184546,P:UC,P,0,2,2028-05-30,151.0,-0.39694196029703466,0
1275,103.28,2018-01-01,2015-10-28,41.667507171184546,P:UC,P,0,2,2028-05-30,151.0,-0.39694196029703466,0
1276,103.28,2018-01-01,2015-11-28,41.667507171184546,P:DP/UC,P,0,12,2028-05-30,150.0,-0.39694196029703466,0
1277,177.51,2018-01-01,2005-01-01,71.61501934505199,Pre-2005,P,1,0,2006-05-02,15.0,-0.3834931003784053,0
1278,177.51,2018-01-01,2006-12-28,71.61501934505199,D,E,0,1,2009-12-29,36.0,-0.3834931003784053,1
1279,177.51,2018-01-01,2006-12-28,71.61501934505199,NS,E,0,1,2009-12-29,36.0,-0.3834931003784053,1
1280,177.51,2018-01-01,2007-01-28,71.61501934505199,No change,E,0,3,2009-12-29,35.0,-0.3834931003784053,1
1281,177.51,2018-01-01,2007-02-28,71.61501934505199,I,E,0,4,2009-12-29,34.0,-0.3834931003784053,1
1282,2680.29,2018-01-01,2017-01-28,1081.3420100295725,P:DS/DP,P,0,4,2034-06-17,208.0,0.06995614692251148,0
1283,2680.29,2018-01-01,2017-02-28,1081.3420100295725,P:UCnew,P,0,5,2034-06-17,207.0,0.06995614692251148,0
1284,8010.29,2018-01-01,2015-09-28,3231.688768573469,NCE,E,0,0,2020-09-22,59.0,1.0356361060535122,1
1285,8010.29,2018-01-01,2015-10-28,3231.688768573469,P:DS/DP/UCnew,P,0,1,2026-12-16,133.0,1.0356361060535122,0
1286,8010.29,2018-01-01,2015-10-28,3231.688768573469,P:UC,P,0,1,2026-12-16,133.0,1.0356361060535122,0
1287,8010.29,2018-01-01,2015-10-28,3231.688768573469,P:UC,P,0,1,2026-12-16,133.0,1.0356361060535122,0
1288,134.6,2018-01-01,2005-01-01,54.30331589118358,Pre-2005,P,1,0,2020-05-11,184.0,-0.3912674581732104,0
1289,134.6,2018-01-01,2005-01-01,54.30331589118358,Pre-2005,P,1,0,2020-05-11,184.0,-0.3912674581732104,0
1290,134.6,2018-01-01,2005-01-01,54.30331589118358,Pre-2005,P,1,0,2020-05-11,184.0,-0.3912674581732104,0
1291,134.6,2018-01-01,2005-01-01,54.30331589118358,Pre-2005,P,1,0,2020-05-11,184.0,-0.3912674581732104,0
1292,134.6,2018-01-01,2005-01-01,54.30331589118358,Pre-2005,P,1,0,2020-05-11,184.0,-0.3912674581732104,0
1293,134.6,2018-01-01,2005-01-01,54.30331589118358,Pre-2005,P,1,0,2020-05-11,184.0,-0.3912674581732104,0
1294,134.6,2018-01-01,2005-06-28,54.30331589118358,P:DP/UC,P,0,6,2020-05-11,178.0,-0.3912674581732104,0
1295,134.6,2018-01-01,2005-06-28,54.30331589118358,P:PED,P,0,6,2020-05-11,178.0,-0.3912674581732104,0
1296,134.6,2018-01-01,2005-10-28,54.30331589118358,M,E,0,8,2020-05-11,174.0,-0.3912674581732104,1
1297,134.6,2018-01-01,2013-04-28,54.30331589118358,PTAorPTE,P,0,9,2020-05-11,84.0,-0.3912674581732104,0
1298,134.6,2018-01-01,2013-04-28,54.30331589118358,P:PEDExtension,P,0,9,2020-05-11,84.0,-0.3912674581732104,0
1299,134.6,2018-01-01,2013-05-28,54.30331589118358,Added to other strength,P,0,11,2020-05-11,83.0,-0.3912674581732104,0
1300,134.6,2018-01-01,2013-05-28,54.30331589118358,Added to other strength,P,0,11,2020-05-11,83.0,-0.3912674581732104,0
1301,388.54,2018-01-01,2005-01-01,156.75342018098416,Pre-2005,P,1,0,2021-07-29,198.0,-0.3452590587695094,0
1302,388.54,2018-01-01,2005-01-01,156.75342018098416,Pre-2005,P,1,0,2021-07-29,198.0,-0.3452590587695094,0
1303,388.54,2018-01-01,2005-01-01,156.75342018098416,Pre-2005,P,1,0,2021-07-29,198.0,-0.3452590587695094,0
1304,388.54,2018-01-01,2005-01-01,156.75342018098416,Pre-2005,P,1,0,2021-07-29,198.0,-0.3452590587695094,0
1305,388.54,2018-01-01,2005-01-01,156.75342018098416,Pre-2005,E,1,0,2021-07-29,198.0,-0.3452590587695094,1
1306,388.54,2018-01-01,2005-01-01,156.75342018098416,Pre-2005,E,1,0,2021-07-29,198.0,-0.3452590587695094,1
1307,388.54,2018-01-01,2005-01-01,156.75342018098416,Pre-2005,E,1,0,2021-07-29,198.0,-0.3452590587695094,1
1308,388.54,2018-01-01,2005-01-01,156.75342018098416,Pre-2005,E,1,0,2021-07-29,198.0,-0.3452590587695094,1
1309,388.54,2018-01-01,2005-01-01,156.75342018098416,Pre-2005,E,1,0,2021-07-29,198.0,-0.3452590587695094,1
1310,388.54,2018-01-01,2005-01-01,156.75342018098416,Pre-2005,E,1,0,2021-07-29,198.0,-0.3452590587695094,1
1311,388.54,2018-01-01,2005-01-01,156.75342018098416,Pre-2005,E,1,0,2021-07-29,198.0,-0.3452590587695094,1
1312,388.54,2018-01-01,2005-01-01,156.75342018098416,Pre-2005,E,1,0,2021-07-29,198.0,-0.3452590587695094,1
1313,388.54,2018-01-01,2005-01-28,156.75342018098416,No change,P,0,12,2021-07-29,197.0,-0.3452590587695094,0
1314,388.54,2018-01-01,2005-01-28,156.75342018098416,No change,P,0,12,2021-07-29,197.0,-0.3452590587695094,0
1315,388.54,2018-01-01,2005-01-28,156.75342018098416,No change,P,0,12,2021-07-29,197.0,-0.3452590587695094,0
1316,388.54,2018-01-01,2005-01-28,156.75342018098416,No change,P,0,12,2021-07-29,197.0,-0.3452590587695094,0
1317,388.54,2018-01-01,2005-01-28,156.75342018098416,No change,E,0,12,2021-07-29,197.0,-0.3452590587695094,1
1318,388.54,2018-01-01,2005-01-28,156.75342018098416,No change,E,0,12,2021-07-29,197.0,-0.3452590587695094,1
1319,388.54,2018-01-01,2005-01-28,156.75342018098416,No change,E,0,12,2021-07-29,197.0,-0.3452590587695094,1
1320,388.54,2018-01-01,2005-01-28,156.75342018098416,No change,E,0,12,2021-07-29,197.0,-0.3452590587695094,1
1321,388.54,2018-01-01,2005-01-28,156.75342018098416,No change,E,0,12,2021-07-29,197.0,-0.3452590587695094,1
1322,388.54,2018-01-01,2005-01-28,156.75342018098416,No change,E,0,12,2021-07-29,197.0,-0.3452590587695094,1
1323,388.54,2018-01-01,2005-01-28,156.75342018098416,No change,E,0,12,2021-07-29,197.0,-0.3452590587695094,1
1324,388.54,2018-01-01,2005-01-28,156.75342018098416,No change,E,0,12,2021-07-29,197.0,-0.3452590587695094,1
1325,921.71,2018-06-15,2006-12-28,365.7739028290917,NCE,E,0,0,2011-12-19,59.0,-0.2513919229974878,1
1326,921.71,2018-06-15,2007-01-28,365.7739028290917,P:DP/UCnew,P,0,1,2011-12-19,58.0,-0.2513919229974878,0
1327,921.71,2018-06-15,2007-05-28,365.7739028290917,I,E,0,2,2011-12-19,54.0,-0.2513919229974878,1
1328,921.71,2018-06-15,2008-08-28,365.7739028290917,Added to other strength,E,0,3,2011-12-19,39.0,-0.2513919229974878,1
1329,921.71,2018-06-15,2008-08-28,365.7739028290917,Added to other strength,E,0,3,2011-12-19,39.0,-0.2513919229974878,1
1330,921.71,2018-06-15,2009-03-28,365.7739028290917,Added to other strength,P,0,5,2011-12-19,32.0,-0.2513919229974878,0
1331,921.71,2018-06-15,2009-08-28,365.7739028290917,PTAorPTE,P,0,6,2012-07-31,35.0,-0.2513919229974878,0
1332,921.71,2018-06-15,2009-08-28,365.7739028290917,I,E,0,6,2012-07-31,35.0,-0.2513919229974878,1
1333,921.71,2018-06-15,2009-08-28,365.7739028290917,I,E,0,6,2012-07-31,35.0,-0.2513919229974878,1
1334,921.71,2018-06-15,2010-12-28,365.7739028290917,No change,P,0,9,2013-01-31,25.0,-0.2513919229974878,0
1335,921.71,2018-06-15,2010-12-28,365.7739028290917,P:PED,P,0,9,2013-01-31,25.0,-0.2513919229974878,0
1336,921.71,2018-06-15,2010-12-28,365.7739028290917,No change,E,0,9,2013-01-31,25.0,-0.2513919229974878,1
1337,921.71,2018-06-15,2010-12-28,365.7739028290917,No change,E,0,9,2013-01-31,25.0,-0.2513919229974878,1
1338,921.71,2018-06-15,2010-12-28,365.7739028290917,No change,E,0,9,2013-01-31,25.0,-0.2513919229974878,1
1339,921.71,2018-06-15,2010-12-28,365.7739028290917,PED,E,0,9,2013-01-31,25.0,-0.2513919229974878,1
1340,921.71,2018-06-15,2010-12-28,365.7739028290917,PED,E,0,9,2013-01-31,25.0,-0.2513919229974878,1
1341,921.71,2018-06-15,2011-04-28,365.7739028290917,NPP,E,0,16,2014-10-06,41.0,-0.2513919229974878,1
1342,921.71,2018-06-15,2011-04-28,365.7739028290917,PED,E,0,16,2014-10-06,41.0,-0.2513919229974878,1
1343,974.03,2018-01-01,2005-01-01,392.9647754642611,Pre-2005,E,1,0,2005-12-18,11.0,-0.23918101763037067,1
1344,686.01,2018-01-01,2016-06-28,276.7653620691742,P:DP,P,0,0,2028-08-27,145.0,-0.2913639710691907,0
1345,686.01,2018-01-01,2016-06-28,276.7653620691742,P:UCnew,P,0,0,2028-08-27,145.0,-0.2913639710691907,0
1346,686.01,2018-01-01,2016-06-28,276.7653620691742,P:DP,P,0,0,2028-08-27,145.0,-0.2913639710691907,0
1347,686.01,2018-01-01,2016-06-28,276.7653620691742,P:DP/UCnew,P,0,0,2028-08-27,145.0,-0.2913639710691907,0
1348,686.01,2018-01-01,2016-06-28,276.7653620691742,P:UCnew,P,0,0,2028-08-27,145.0,-0.2913639710691907,0
1349,686.01,2018-01-01,2016-06-28,276.7653620691742,P:DP,P,0,0,2028-08-27,145.0,-0.2913639710691907,0
1350,686.01,2018-01-01,2016-06-28,276.7653620691742,,P,0,0,2028-08-27,145.0,-0.2913639710691907,0
1351,686.01,2018-01-01,2016-08-28,276.7653620691742,P:UCnew,P,0,7,2028-08-27,143.0,-0.2913639710691907,0
1352,686.01,2018-01-01,2016-12-28,276.7653620691742,P:UCnew,P,0,8,2028-08-27,139.0,-0.2913639710691907,0
1353,746.59,2018-01-01,2016-11-28,301.2058886418926,P:DS/DP,P,0,0,2032-08-15,188.0,-0.28038819397272613,0
1354,746.59,2018-01-01,2016-11-28,301.2058886418926,P:UCnew,P,0,0,2032-08-15,188.0,-0.28038819397272613,0
1355,746.59,2018-01-01,2016-11-28,301.2058886418926,P:DS/DP/UC,P,0,0,2032-08-15,188.0,-0.28038819397272613,0
1356,746.59,2018-01-01,2016-11-28,301.2058886418926,P:DS/DP/UC,P,0,0,2032-08-15,188.0,-0.28038819397272613,0
1357,746.59,2018-01-01,2016-11-28,301.2058886418926,,E,0,0,2032-08-15,188.0,-0.28038819397272613,1
1358,746.59,2018-01-01,2016-11-28,301.2058886418926,,E,0,0,2032-08-15,188.0,-0.28038819397272613,1
1359,484.58,2018-01-01,2017-05-28,195.50000605163254,P:DP,P,0,0,2036-03-25,225.0,-0.3278587016822784,0
1360,484.58,2018-01-01,2017-11-28,195.50000605163254,P:UCnew,P,0,1,2036-03-25,219.0,-0.3278587016822784,0
1361,484.58,2018-01-01,2017-11-28,195.50000605163254,UCnew,P,0,1,2036-03-25,219.0,-0.3278587016822784,0
1362,484.58,2018-01-01,2017-11-28,195.50000605163254,UCnew,P,0,1,2036-03-25,219.0,-0.3278587016822784,0
1363,484.58,2018-01-01,2017-11-28,195.50000605163254,UCnew,P,0,1,2036-03-25,219.0,-0.3278587016822784,0
1364,484.58,2018-01-01,2017-11-28,195.50000605163254,UCnew,P,0,1,2036-03-25,219.0,-0.3278587016822784,0
1365,29.24,2018-01-01,2008-03-28,11.796649009347757,P:DS/DP/UCnew,P,0,0,2022-02-11,166.0,-0.4103563963522052,0
1366,29.24,2018-01-01,2008-03-28,11.796649009347757,P:DP,P,0,0,2022-02-11,166.0,-0.4103563963522052,0
1367,29.24,2018-01-01,2008-03-28,11.796649009347757,NCE,E,0,0,2022-02-11,166.0,-0.4103563963522052,1
1368,29.24,2018-01-01,2012-09-28,11.796649009347757,P:DS,P,0,3,2027-07-05,177.0,-0.4103563963522052,0
1369,29.24,2018-01-01,2013-03-28,11.796649009347757,No change,P,0,4,2027-07-05,171.0,-0.4103563963522052,0
1370,29.24,2018-01-01,2013-03-28,11.796649009347757,UCadditionalnew,P,0,4,2027-07-05,171.0,-0.4103563963522052,0
1371,29.24,2018-01-01,2013-07-28,11.796649009347757,I,E,0,6,2027-07-05,167.0,-0.4103563963522052,1
1372,29.24,2018-01-01,2014-04-28,11.796649009347757,PTAorPTE,P,0,7,2027-07-05,158.0,-0.4103563963522052,0
1373,29.24,2018-01-01,2014-04-28,11.796649009347757,DPRemoved,P,0,7,2027-07-05,158.0,-0.4103563963522052,0
1374,29.24,2018-01-01,2014-04-28,11.796649009347757,Applied to other UC,P,0,7,2027-07-05,158.0,-0.4103563963522052,0
1375,29.24,2018-01-01,2014-04-28,11.796649009347757,Applied to other UC,P,0,7,2027-07-05,158.0,-0.4103563963522052,0
1376,29.24,2018-01-01,2015-01-28,11.796649009347757,Added to other strength,P,0,11,2027-07-05,149.0,-0.4103563963522052,0
1377,29.24,2018-01-01,2015-01-28,11.796649009347757,Added to other strength,P,0,11,2027-07-05,149.0,-0.4103563963522052,0
1378,29.24,2018-01-01,2015-01-28,11.796649009347757,Added to other strength,P,0,11,2027-07-05,149.0,-0.4103563963522052,0
1379,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UCnew,P,0,0,2034-07-17,203.0,2.820392603816772,0
1380,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UCnew,P,0,0,2034-07-17,203.0,2.820392603816772,0
1381,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1382,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1383,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1384,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1385,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1386,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1387,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1388,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1389,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1390,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1391,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1392,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1393,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1394,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1395,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1396,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1397,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1398,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1399,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1400,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1401,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1402,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1403,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP,P,0,0,2034-07-17,203.0,2.820392603816772,0
1404,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1405,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,2.820392603816772,0
1406,18054.17,2018-04-15,2017-07-28,7205.93024833763,,E,0,0,2034-07-17,203.0,2.820392603816772,1
1407,18054.17,2018-04-15,2017-07-28,7205.93024833763,,E,0,0,2034-07-17,203.0,2.820392603816772,1
1408,18054.17,2018-04-15,2017-07-28,7205.93024833763,,E,0,0,2034-07-17,203.0,2.820392603816772,1
1409,18054.17,2018-04-15,2018-01-28,7205.93024833763,P:DS/DP,P,0,30,2034-07-17,197.0,2.820392603816772,0
1410,829.51,2018-05-09,2017-05-28,329.70968408668136,P:UCnew,P,0,0,2022-05-05,59.0,-0.2675876798645547,0
1411,829.51,2018-05-09,2017-05-28,329.70968408668136,,E,0,0,2022-05-05,59.0,-0.2675876798645547,1
1412,829.51,2018-05-09,2017-06-28,329.70968408668136,ODE,E,0,2,2024-05-05,82.0,-0.2675876798645547,1
1413,5328.66,2018-01-01,2015-09-28,2149.8061460379963,P:UCnew,P,0,0,2029-10-29,169.0,0.5497831325442316,0
1414,5328.66,2018-01-01,2015-09-28,2149.8061460379963,P:DP/UC,P,0,0,2029-10-29,169.0,0.5497831325442316,0
1415,5328.66,2018-01-01,2015-09-28,2149.8061460379963,NCE,E,0,0,2029-10-29,169.0,0.5497831325442316,1
1416,5328.66,2018-01-01,2015-09-28,2149.8061460379963,ODE,E,0,0,2029-10-29,169.0,0.5497831325442316,1
1417,486.55,2018-01-01,2016-10-28,196.2947871237397,P:DP,P,0,0,2035-11-06,228.0,-0.3275017805716803,0
1418,486.55,2018-01-01,2017-04-28,196.2947871237397,P:UCnew,P,0,1,2035-11-06,222.0,-0.3275017805716803,0
1419,486.55,2018-01-01,2017-04-28,196.2947871237397,UCnew,P,0,1,2035-11-06,222.0,-0.3275017805716803,0
1420,486.55,2018-01-01,2017-04-28,196.2947871237397,UCnew,P,0,1,2035-11-06,222.0,-0.3275017805716803,0
1421,486.55,2018-01-01,2017-04-28,196.2947871237397,UCnew,P,0,1,2035-11-06,222.0,-0.3275017805716803,0
1422,486.55,2018-01-01,2017-04-28,196.2947871237397,UCnew,P,0,1,2035-11-06,222.0,-0.3275017805716803,0
1423,486.55,2018-01-01,2017-04-28,196.2947871237397,UCnew,P,0,1,2035-11-06,222.0,-0.3275017805716803,0
1424,486.55,2018-01-01,2017-04-28,196.2947871237397,UCnew,P,0,1,2035-11-06,222.0,-0.3275017805716803,0
1425,486.55,2018-01-01,2017-11-28,196.2947871237397,P:DP,P,0,8,2035-11-06,215.0,-0.3275017805716803,0
1426,36.62,2018-01-01,2005-01-01,14.774052213485458,Pre-2005,P,1,0,2018-09-16,164.0,-0.40901930102417766,0
1427,5131.3,2018-01-01,2011-04-28,2070.182799646585,P:DS,P,0,0,2021-08-14,123.0,0.5140257973220752,0
1428,5131.3,2018-01-01,2011-04-28,2070.182799646585,P:DS/DP,P,0,0,2021-08-14,123.0,0.5140257973220752,0
1429,5131.3,2018-01-01,2011-04-28,2070.182799646585,NCE,E,0,0,2021-08-14,123.0,0.5140257973220752,1
1430,5131.3,2018-01-01,2011-04-28,2070.182799646585,ODE,E,0,0,2021-08-14,123.0,0.5140257973220752,1
1431,5131.3,2018-01-01,2011-05-28,2070.182799646585,P:DS/DP,P,0,4,2021-08-14,122.0,0.5140257973220752,0
1432,5131.3,2018-01-01,2011-12-28,2070.182799646585,P:DP,P,0,5,2028-08-08,199.0,0.5140257973220752,0
1433,5131.3,2018-01-01,2014-02-28,2070.182799646585,P:UCnew,P,0,6,2028-08-08,173.0,0.5140257973220752,0
